age,unit,sex,indic_em,geo,year,employment
Y15-64,PC_POP,M,ACT,CZ,2008 ,78.1 
Y15-64,PC_POP,M,ACT,DE,2008 ,82.0 
Y15-64,PC_POP,M,ACT,DK,2008 ,83.1 b
Y15-64,PC_POP,M,ACT,EA19,2008 ,78.5 
Y15-64,PC_POP,M,ACT,EE,2008 ,78.4 
Y15-64,PC_POP,M,ACT,EL,2008 ,78.4 
Y15-64,PC_POP,M,ACT,ES,2008 ,81.6 
Y15-64,PC_POP,M,ACT,EU15,2008 ,79.4 
Y15-64,PC_POP,M,ACT,EU27_2020,2008 ,77.2 
Y15-64,PC_POP,M,ACT,EU28,2008 ,77.8 
Y15-64,PC_POP,M,ACT,FI,2008 ,77.9 
Y15-64,PC_POP,M,ACT,FR,2008 ,74.4 e
Y15-64,PC_POP,M,ACT,FX,2008 ,74.7 
Y15-64,PC_POP,M,ACT,HR,2008 ,72.5 
Y15-64,PC_POP,M,ACT,HU,2008 ,68.0 
Y15-64,PC_POP,M,ACT,IE,2008 ,83.5 
Y15-64,PC_POP,M,ACT,IS,2008 ,90.3 
Y15-64,PC_POP,M,ACT,IT,2008 ,74.3 
Y15-64,PC_POP,M,ACT,LT,2008 ,71.6 
Y15-64,PC_POP,M,ACT,LU,2008 ,74.7 
Y15-64,PC_POP,M,ACT,LV,2008 ,78.3 
Y15-64,PC_POP,M,ACT,ME,2008 ,: 
Y15-64,PC_POP,M,ACT,MK,2008 ,76.6 
Y15-64,PC_POP,M,ACT,MT,2008 ,77.2 
Y15-64,PC_POP,M,ACT,NL,2008 ,84.2 
Y15-64,PC_POP,M,ACT,NO,2008 ,82.7 
Y15-64,PC_POP,M,ACT,PL,2008 ,70.9 
Y15-64,PC_POP,M,ACT,PT,2008 ,79.2 
Y15-64,PC_POP,M,ACT,RO,2008 ,70.6 
Y15-64,PC_POP,M,ACT,RS,2008 ,: 
Y15-64,PC_POP,M,ACT,SE,2008 ,81.7 
Y15-64,PC_POP,M,ACT,SI,2008 ,75.8 
Y15-64,PC_POP,M,ACT,SK,2008 ,76.4 
Y15-64,PC_POP,M,ACT,TR,2008 ,73.8 
Y15-64,PC_POP,M,ACT,UK,2008 ,82.4 b
Y15-64,PC_POP,M,EMP_LFS,AT,2008 ,76.8 
Y15-64,PC_POP,M,EMP_LFS,BE,2008 ,68.6 
Y15-64,PC_POP,M,EMP_LFS,BG,2008 ,68.5 
Y15-64,PC_POP,M,EMP_LFS,CH,2008 ,: 
Y15-64,PC_POP,M,EMP_LFS,CY,2008 ,79.2 
Y15-64,PC_POP,M,EMP_LFS,CZ,2008 ,75.4 
Y15-64,PC_POP,M,EMP_LFS,DE,2008 ,75.8 
Y15-64,PC_POP,M,EMP_LFS,DK,2008 ,80.2 b
Y15-64,PC_POP,M,EMP_LFS,EA19,2008 ,73.1 
Y15-64,PC_POP,M,EMP_LFS,EE,2008 ,73.7 
Y15-64,PC_POP,M,EMP_LFS,EL,2008 ,74.4 
Y15-64,PC_POP,M,EMP_LFS,ES,2008 ,73.3 
Y15-64,PC_POP,M,EMP_LFS,EU15,2008 ,74.0 
Y15-64,PC_POP,M,EMP_LFS,EU27_2020,2008 ,71.9 
Y15-64,PC_POP,M,EMP_LFS,EU28,2008 ,72.6 
Y15-64,PC_POP,M,EMP_LFS,FI,2008 ,73.1 
Y15-64,PC_POP,M,EMP_LFS,FR,2008 ,69.2 e
Y15-64,PC_POP,M,EMP_LFS,FX,2008 ,69.7 
Y15-64,PC_POP,M,EMP_LFS,HR,2008 ,67.3 
Y15-64,PC_POP,M,EMP_LFS,HU,2008 ,62.7 
Y15-64,PC_POP,M,EMP_LFS,IE,2008 ,77.0 
Y15-64,PC_POP,M,EMP_LFS,IS,2008 ,87.3 
Y15-64,PC_POP,M,EMP_LFS,IT,2008 ,70.1 
Y15-64,PC_POP,M,EMP_LFS,LT,2008 ,67.2 
Y15-64,PC_POP,M,EMP_LFS,LU,2008 ,71.5 
Y15-64,PC_POP,M,EMP_LFS,LV,2008 ,71.5 
Y15-64,PC_POP,M,EMP_LFS,ME,2008 ,: 
Y15-64,PC_POP,M,EMP_LFS,MK,2008 ,50.7 
Y15-64,PC_POP,M,EMP_LFS,MT,2008 ,72.9 
Y15-64,PC_POP,M,EMP_LFS,NL,2008 ,81.7 
Y15-64,PC_POP,M,EMP_LFS,NO,2008 ,80.5 
Y15-64,PC_POP,M,EMP_LFS,PL,2008 ,66.3 
Y15-64,PC_POP,M,EMP_LFS,PT,2008 ,73.8 
Y15-64,PC_POP,M,EMP_LFS,RO,2008 ,65.7 
Y15-64,PC_POP,M,EMP_LFS,RS,2008 ,: 
Y15-64,PC_POP,M,EMP_LFS,SE,2008 ,76.7 
Y15-64,PC_POP,M,EMP_LFS,SI,2008 ,72.7 
Y15-64,PC_POP,M,EMP_LFS,SK,2008 ,70.0 
Y15-64,PC_POP,M,EMP_LFS,TR,2008 ,66.6 
Y15-64,PC_POP,M,EMP_LFS,UK,2008 ,77.4 b
Y15-64,PC_POP,T,ACT,AT,2008 ,73.9 
Y15-64,PC_POP,T,ACT,BE,2008 ,67.1 
Y15-64,PC_POP,T,ACT,BG,2008 ,67.8 
Y15-64,PC_POP,T,ACT,CH,2008 ,: 
Y15-64,PC_POP,T,ACT,CY,2008 ,73.6 
Y15-64,PC_POP,T,ACT,CZ,2008 ,69.7 
Y15-64,PC_POP,T,ACT,DE,2008 ,75.9 
Y15-64,PC_POP,T,ACT,DK,2008 ,79.3 b
Y15-64,PC_POP,T,ACT,EA19,2008 ,71.2 
Y15-64,PC_POP,T,ACT,EE,2008 ,74.2 
Y15-64,PC_POP,T,ACT,EL,2008 ,66.7 
Y15-64,PC_POP,T,ACT,ES,2008 ,72.7 
Y15-64,PC_POP,T,ACT,EU15,2008 ,72.2 
Y15-64,PC_POP,T,ACT,EU27_2020,2008 ,70.0 
Y15-64,PC_POP,T,ACT,EU28,2008 ,70.7 
Y15-64,PC_POP,T,ACT,FI,2008 ,76.0 
Y15-64,PC_POP,T,ACT,FR,2008 ,69.5 e
Y15-64,PC_POP,T,ACT,FX,2008 ,69.9 
Y15-64,PC_POP,T,ACT,HR,2008 ,65.8 
Y15-64,PC_POP,T,ACT,HU,2008 ,61.2 
Y15-64,PC_POP,T,ACT,IE,2008 ,74.8 
Y15-64,PC_POP,T,ACT,IS,2008 ,86.2 
Y15-64,PC_POP,T,ACT,IT,2008 ,62.9 
Y15-64,PC_POP,T,ACT,LT,2008 ,68.4 
Y15-64,PC_POP,T,ACT,LU,2008 ,66.8 
Y15-64,PC_POP,T,ACT,LV,2008 ,74.2 
Y15-64,PC_POP,T,ACT,ME,2008 ,: 
Y15-64,PC_POP,T,ACT,MK,2008 ,63.5 
Y15-64,PC_POP,T,ACT,MT,2008 ,59.1 
Y15-64,PC_POP,T,ACT,NL,2008 ,77.8 
Y15-64,PC_POP,T,ACT,NO,2008 ,80.0 
Y15-64,PC_POP,T,ACT,PL,2008 ,63.8 
Y15-64,PC_POP,T,ACT,PT,2008 ,73.9 
Y15-64,PC_POP,T,ACT,RO,2008 ,62.9 
Y15-64,PC_POP,T,ACT,RS,2008 ,: 
Y15-64,PC_POP,T,ACT,SE,2008 ,79.3 
Y15-64,PC_POP,T,ACT,SI,2008 ,71.8 
Y15-64,PC_POP,T,ACT,SK,2008 ,68.8 
Y15-64,PC_POP,T,ACT,TR,2008 ,49.8 
Y15-64,PC_POP,T,ACT,UK,2008 ,75.8 b
Y15-64,PC_POP,T,EMP_LFS,AT,2008 ,70.8 
Y15-64,PC_POP,T,EMP_LFS,BE,2008 ,62.4 
Y15-64,PC_POP,T,EMP_LFS,BG,2008 ,64.0 
Y15-64,PC_POP,T,EMP_LFS,CH,2008 ,: 
Y15-64,PC_POP,T,EMP_LFS,CY,2008 ,70.9 
Y15-64,PC_POP,T,EMP_LFS,CZ,2008 ,66.6 
Y15-64,PC_POP,T,EMP_LFS,DE,2008 ,70.1 
Y15-64,PC_POP,T,EMP_LFS,DK,2008 ,76.3 b
Y15-64,PC_POP,T,EMP_LFS,EA19,2008 ,65.8 
Y15-64,PC_POP,T,EMP_LFS,EE,2008 ,70.1 
Y15-64,PC_POP,T,EMP_LFS,EL,2008 ,61.4 
Y15-64,PC_POP,T,EMP_LFS,ES,2008 ,64.5 
Y15-64,PC_POP,T,EMP_LFS,EU15,2008 ,67.0 
Y15-64,PC_POP,T,EMP_LFS,EU27_2020,2008 ,64.8 
Y15-64,PC_POP,T,EMP_LFS,EU28,2008 ,65.7 
Y15-64,PC_POP,T,EMP_LFS,FI,2008 ,71.1 
Y15-64,PC_POP,T,EMP_LFS,FR,2008 ,64.4 e
Y15-64,PC_POP,T,EMP_LFS,FX,2008 ,64.9 
Y15-64,PC_POP,T,EMP_LFS,HR,2008 ,60.0 
Y15-64,PC_POP,T,EMP_LFS,HU,2008 ,56.4 
Y15-64,PC_POP,T,EMP_LFS,IE,2008 ,69.7 
Y15-64,PC_POP,T,EMP_LFS,IS,2008 ,83.6 
Y15-64,PC_POP,T,EMP_LFS,IT,2008 ,58.6 
Y15-64,PC_POP,T,EMP_LFS,LT,2008 ,64.4 
Y15-64,PC_POP,T,EMP_LFS,LU,2008 ,63.4 
Y15-64,PC_POP,T,EMP_LFS,LV,2008 ,68.2 
Y15-64,PC_POP,T,EMP_LFS,ME,2008 ,: 
Y15-64,PC_POP,T,EMP_LFS,MK,2008 ,41.9 
Y15-64,PC_POP,T,EMP_LFS,MT,2008 ,55.5 
Y15-64,PC_POP,T,EMP_LFS,NL,2008 ,74.9 
Y15-64,PC_POP,T,EMP_LFS,NO,2008 ,78.0 
Y15-64,PC_POP,T,EMP_LFS,PL,2008 ,59.2 
Y15-64,PC_POP,T,EMP_LFS,PT,2008 ,68.0 
Y15-64,PC_POP,T,EMP_LFS,RO,2008 ,59.0 
Y15-64,PC_POP,T,EMP_LFS,RS,2008 ,: 
Y15-64,PC_POP,T,EMP_LFS,SE,2008 ,74.3 
Y15-64,PC_POP,T,EMP_LFS,SI,2008 ,68.6 
Y15-64,PC_POP,T,EMP_LFS,SK,2008 ,62.3 
Y15-64,PC_POP,T,EMP_LFS,TR,2008 ,44.9 
Y15-64,PC_POP,T,EMP_LFS,UK,2008 ,71.5 b
Y15-64,THS_PER,F,ACT,AT,2008 ,1891 
Y15-64,THS_PER,F,ACT,BE,2008 ,2138 
Y15-64,THS_PER,F,ACT,BG,2008 ,1646 
Y15-64,THS_PER,F,ACT,CH,2008 ,: 
Y15-64,THS_PER,F,ACT,CY,2008 ,176 
Y15-64,THS_PER,F,ACT,CZ,2008 ,2241 
Y15-64,THS_PER,F,ACT,DE,2008 ,18719 
Y15-64,THS_PER,F,ACT,DK,2008 ,1348 b
Y15-64,THS_PER,F,ACT,EA19,2008 ,70143 
Y15-64,THS_PER,F,ACT,EE,2008 ,326 
Y15-64,THS_PER,F,ACT,EL,2008 ,2038 
Y15-64,THS_PER,F,ACT,ES,2008 ,9882 
Y15-64,THS_PER,F,ACT,EU15,2008 ,84387 
Y15-64,THS_PER,F,ACT,EU27_2020,2008 ,92168 
Y15-64,THS_PER,F,ACT,EU28,2008 ,106275 
Y15-64,THS_PER,F,ACT,FI,2008 ,1293 
Y15-64,THS_PER,F,ACT,FR,2008 ,13492 e
Y15-64,THS_PER,F,ACT,FX,2008 ,13163 
Y15-64,THS_PER,F,ACT,HR,2008 ,849 
Y15-64,THS_PER,F,ACT,HU,2008 ,1895 
Y15-64,THS_PER,F,ACT,IE,2008 ,1014 
Y15-64,THS_PER,F,ACT,IS,2008 ,80 
Y15-64,THS_PER,F,ACT,IT,2008 ,10044 
Y15-64,THS_PER,F,ACT,LT,2008 ,736 
Y15-64,THS_PER,F,ACT,LU,2008 ,92 
Y15-64,THS_PER,F,ACT,LV,2008 ,541 
Y15-64,THS_PER,F,ACT,ME,2008 ,: 
Y15-64,THS_PER,F,ACT,MK,2008 ,355 
Y15-64,THS_PER,F,ACT,MT,2008 ,57 
Y15-64,THS_PER,F,ACT,NL,2008 ,3897 
Y15-64,THS_PER,F,ACT,NO,2008 ,1196 
Y15-64,THS_PER,F,ACT,PL,2008 ,7595 
Y15-64,THS_PER,F,ACT,PT,2008 ,2473 
Y15-64,THS_PER,F,ACT,RO,2008 ,4164 
Y15-64,THS_PER,F,ACT,RS,2008 ,: 
Y15-64,THS_PER,F,ACT,SE,2008 ,2289 
Y15-64,THS_PER,F,ACT,SI,2008 ,466 
Y15-64,THS_PER,F,ACT,SK,2008 ,1198 
Y15-64,THS_PER,F,ACT,TR,2008 ,6061 
Y15-64,THS_PER,F,ACT,UK,2008 ,14107 b
Y15-64,THS_PER,F,EMP_LFS,AT,2008 ,1807 
Y15-64,THS_PER,F,EMP_LFS,BE,2008 ,1975 
Y15-64,THS_PER,F,EMP_LFS,BG,2008 ,1551 
Y15-64,THS_PER,F,EMP_LFS,CH,2008 ,: 
Y15-64,THS_PER,F,EMP_LFS,CY,2008 ,168 
Y15-64,THS_PER,F,EMP_LFS,CZ,2008 ,2114 
Y15-64,THS_PER,F,EMP_LFS,DE,2008 ,17271 
Y15-64,THS_PER,F,EMP_LFS,DK,2008 ,1292 b
Y15-64,THS_PER,F,EMP_LFS,EA19,2008 ,64277 
Y15-64,THS_PER,F,EMP_LFS,EE,2008 ,309 
Y15-64,THS_PER,F,EMP_LFS,EL,2008 ,1801 
Y15-64,THS_PER,F,EMP_LFS,ES,2008 ,8608 
Y15-64,THS_PER,F,EMP_LFS,EU15,2008 ,77852 
Y15-64,THS_PER,F,EMP_LFS,EU27_2020,2008 ,84814 
Y15-64,THS_PER,F,EMP_LFS,EU28,2008 ,98194 
Y15-64,THS_PER,F,EMP_LFS,FI,2008 ,1206 
Y15-64,THS_PER,F,EMP_LFS,FR,2008 ,12437 e
Y15-64,THS_PER,F,EMP_LFS,FX,2008 ,12181 
Y15-64,THS_PER,F,EMP_LFS,HR,2008 ,759 
Y15-64,THS_PER,F,EMP_LFS,HU,2008 ,1742 
Y15-64,THS_PER,F,EMP_LFS,IE,2008 ,955 
Y15-64,THS_PER,F,EMP_LFS,IS,2008 ,78 
Y15-64,THS_PER,F,EMP_LFS,IT,2008 ,9186 
Y15-64,THS_PER,F,EMP_LFS,LT,2008 ,694 
Y15-64,THS_PER,F,EMP_LFS,LU,2008 ,87 
Y15-64,THS_PER,F,EMP_LFS,LV,2008 ,501 
Y15-64,THS_PER,F,EMP_LFS,ME,2008 ,: 
Y15-64,THS_PER,F,EMP_LFS,MK,2008 ,233 
Y15-64,THS_PER,F,EMP_LFS,MT,2008 ,53 
Y15-64,THS_PER,F,EMP_LFS,NL,2008 ,3723 
Y15-64,THS_PER,F,EMP_LFS,NO,2008 ,1167 
Y15-64,THS_PER,F,EMP_LFS,PL,2008 ,6984 
Y15-64,THS_PER,F,EMP_LFS,PT,2008 ,2243 
Y15-64,THS_PER,F,EMP_LFS,RO,2008 ,3958 
Y15-64,THS_PER,F,EMP_LFS,RS,2008 ,: 
Y15-64,THS_PER,F,EMP_LFS,SE,2008 ,2137 
Y15-64,THS_PER,F,EMP_LFS,SI,2008 ,443 
Y15-64,THS_PER,F,EMP_LFS,SK,2008 ,1066 
Y15-64,THS_PER,F,EMP_LFS,TR,2008 ,5442 
Y15-64,THS_PER,F,EMP_LFS,UK,2008 ,13380 b
Y15-64,THS_PER,M,ACT,AT,2008 ,2209 
Y15-64,THS_PER,M,ACT,BE,2008 ,2609 
Y15-64,THS_PER,M,ACT,BG,2008 ,1859 
Y15-64,THS_PER,M,ACT,CH,2008 ,: 
Y15-64,THS_PER,M,ACT,CY,2008 ,210 
Y15-64,THS_PER,M,ACT,CZ,2008 ,2922 
Y15-64,THS_PER,M,ACT,DE,2008 ,22313 
Y15-64,THS_PER,M,ACT,DK,2008 ,1511 b
Y15-64,THS_PER,M,ACT,EA19,2008 ,86126 
Y15-64,THS_PER,M,ACT,EE,2008 ,344 
Y15-64,THS_PER,M,ACT,EL,2008 ,2872 
Y15-64,THS_PER,M,ACT,ES,2008 ,13026 
Y15-64,THS_PER,M,ACT,EU15,2008 ,102602 
Y15-64,THS_PER,M,ACT,EU27_2020,2008 ,112680 
Y15-64,THS_PER,M,ACT,EU28,2008 ,129142 
Y15-64,THS_PER,M,ACT,FI,2008 ,1376 
Y15-64,THS_PER,M,ACT,FR,2008 ,14955 e
Y15-64,THS_PER,M,ACT,FX,2008 ,14596 
Y15-64,THS_PER,M,ACT,HR,2008 ,1041 
Y15-64,THS_PER,M,ACT,HU,2008 ,2249 
Y15-64,THS_PER,M,ACT,IE,2008 ,1298 
Y15-64,THS_PER,M,ACT,IS,2008 ,96 
Y15-64,THS_PER,M,ACT,IT,2008 ,14313 
Y15-64,THS_PER,M,ACT,LT,2008 ,748 
Y15-64,THS_PER,M,ACT,LU,2008 ,120 
Y15-64,THS_PER,M,ACT,LV,2008 ,556 
Y15-64,THS_PER,M,ACT,ME,2008 ,: 
Y15-64,THS_PER,M,ACT,MK,2008 ,556 
Y15-64,THS_PER,M,ACT,MT,2008 ,111 
Y15-64,THS_PER,M,ACT,NL,2008 ,4657 
Y15-64,THS_PER,M,ACT,NO,2008 ,1327 
Y15-64,THS_PER,M,ACT,PL,2008 ,9170 
Y15-64,THS_PER,M,ACT,PT,2008 ,2731 
Y15-64,THS_PER,M,ACT,RO,2008 ,5294 
Y15-64,THS_PER,M,ACT,RS,2008 ,: 
Y15-64,THS_PER,M,ACT,SE,2008 ,2508 
Y15-64,THS_PER,M,ACT,SI,2008 ,554 
Y15-64,THS_PER,M,ACT,SK,2008 ,1481 
Y15-64,THS_PER,M,ACT,TR,2008 ,16847 
Y15-64,THS_PER,M,ACT,UK,2008 ,16462 b
Y15-64,THS_PER,M,EMP_LFS,AT,2008 ,2122 
Y15-64,THS_PER,M,EMP_LFS,BE,2008 ,2439 
Y15-64,THS_PER,M,EMP_LFS,BG,2008 ,1755 
Y15-64,THS_PER,M,EMP_LFS,CH,2008 ,: 
Y15-64,THS_PER,M,EMP_LFS,CY,2008 ,203 
Y15-64,THS_PER,M,EMP_LFS,CZ,2008 ,2820 
Y15-64,THS_PER,M,EMP_LFS,DE,2008 ,20631 
Y15-64,THS_PER,M,EMP_LFS,DK,2008 ,1460 b
Y15-64,THS_PER,M,EMP_LFS,EA19,2008 ,80142 
Y15-64,THS_PER,M,EMP_LFS,EE,2008 ,323 
Y15-64,THS_PER,M,EMP_LFS,EL,2008 ,2722 
Y15-64,THS_PER,M,EMP_LFS,ES,2008 ,11708 
Y15-64,THS_PER,M,EMP_LFS,EU15,2008 ,95674 
Y15-64,THS_PER,M,EMP_LFS,EU27_2020,2008 ,105073 
Y15-64,THS_PER,M,EMP_LFS,EU28,2008 ,120520 
Y15-64,THS_PER,M,EMP_LFS,FI,2008 ,1291 
Y15-64,THS_PER,M,EMP_LFS,FR,2008 ,13894 e
Y15-64,THS_PER,M,EMP_LFS,FX,2008 ,13612 
Y15-64,THS_PER,M,EMP_LFS,HR,2008 ,966 
Y15-64,THS_PER,M,EMP_LFS,HU,2008 ,2076 
Y15-64,THS_PER,M,EMP_LFS,IE,2008 ,1197 
Y15-64,THS_PER,M,EMP_LFS,IS,2008 ,93 
Y15-64,THS_PER,M,EMP_LFS,IT,2008 ,13513 
Y15-64,THS_PER,M,EMP_LFS,LT,2008 ,703 
Y15-64,THS_PER,M,EMP_LFS,LU,2008 ,115 
Y15-64,THS_PER,M,EMP_LFS,LV,2008 ,508 
Y15-64,THS_PER,M,EMP_LFS,ME,2008 ,: 
Y15-64,THS_PER,M,EMP_LFS,MK,2008 ,369 
Y15-64,THS_PER,M,EMP_LFS,MT,2008 ,105 
Y15-64,THS_PER,M,EMP_LFS,NL,2008 ,4518 
Y15-64,THS_PER,M,EMP_LFS,NO,2008 ,1290 
Y15-64,THS_PER,M,EMP_LFS,PL,2008 ,8573 
Y15-64,THS_PER,M,EMP_LFS,PT,2008 ,2542 
Y15-64,THS_PER,M,EMP_LFS,RO,2008 ,4925 
Y15-64,THS_PER,M,EMP_LFS,RS,2008 ,: 
Y15-64,THS_PER,M,EMP_LFS,SE,2008 ,2357 
Y15-64,THS_PER,M,EMP_LFS,SI,2008 ,532 
Y15-64,THS_PER,M,EMP_LFS,SK,2008 ,1357 
Y15-64,THS_PER,M,EMP_LFS,TR,2008 ,15192 
Y15-64,THS_PER,M,EMP_LFS,UK,2008 ,15447 b
Y15-64,THS_PER,T,ACT,AT,2008 ,4100 
Y15-64,THS_PER,T,ACT,BE,2008 ,4747 
Y15-64,THS_PER,T,ACT,BG,2008 ,3505 
Y15-64,THS_PER,T,ACT,CH,2008 ,: 
Y15-64,THS_PER,T,ACT,CY,2008 ,386 
Y15-64,THS_PER,T,ACT,CZ,2008 ,5163 
Y15-64,THS_PER,T,ACT,DE,2008 ,41032 
Y15-64,THS_PER,T,ACT,DK,2008 ,2859 b
Y15-64,THS_PER,T,ACT,EA19,2008 ,156269 
Y15-64,THS_PER,T,ACT,EE,2008 ,670 
Y15-64,THS_PER,T,ACT,EL,2008 ,4910 
Y15-64,THS_PER,T,ACT,ES,2008 ,22908 
Y15-64,THS_PER,T,ACT,EU15,2008 ,186990 
Y15-64,THS_PER,T,ACT,EU27_2020,2008 ,204848 
Y15-64,THS_PER,T,ACT,EU28,2008 ,235417 
Y15-64,THS_PER,T,ACT,FI,2008 ,2669 
Y15-64,THS_PER,T,ACT,FR,2008 ,28447 e
Y15-64,THS_PER,T,ACT,FX,2008 ,27759 
Y15-64,THS_PER,T,ACT,HR,2008 ,1890 
Y15-64,THS_PER,T,ACT,HU,2008 ,4144 
Y15-64,THS_PER,T,ACT,IE,2008 ,2312 
Y15-64,THS_PER,T,ACT,IS,2008 ,176 
Y15-64,THS_PER,T,ACT,IT,2008 ,24357 
Y15-64,THS_PER,T,ACT,LT,2008 ,1484 
Y15-64,THS_PER,T,ACT,LU,2008 ,213 
Y15-64,THS_PER,T,ACT,LV,2008 ,1097 
Y15-64,THS_PER,T,ACT,ME,2008 ,: 
Y15-64,THS_PER,T,ACT,MK,2008 ,912 
Y15-64,THS_PER,T,ACT,MT,2008 ,168 
Y15-64,THS_PER,T,ACT,NL,2008 ,8554 
Y15-64,THS_PER,T,ACT,NO,2008 ,2523 
Y15-64,THS_PER,T,ACT,PL,2008 ,16765 
Y15-64,THS_PER,T,ACT,PT,2008 ,5203 
Y15-64,THS_PER,T,ACT,RO,2008 ,9457 
Y15-64,THS_PER,T,ACT,RS,2008 ,: 
Y15-64,THS_PER,T,ACT,SE,2008 ,4797 
Y15-64,THS_PER,T,ACT,SI,2008 ,1021 
Y15-64,THS_PER,T,ACT,SK,2008 ,2679 
Y15-64,THS_PER,T,ACT,TR,2008 ,22908 
Y15-64,THS_PER,T,ACT,UK,2008 ,30569 b
Y15-64,THS_PER,T,EMP_LFS,AT,2008 ,3929 
Y15-64,THS_PER,T,EMP_LFS,BE,2008 ,4414 
Y15-64,THS_PER,T,EMP_LFS,BG,2008 ,3306 
Y15-64,THS_PER,T,EMP_LFS,CH,2008 ,: 
Y15-64,THS_PER,T,EMP_LFS,CY,2008 ,371 
Y15-64,THS_PER,T,EMP_LFS,CZ,2008 ,4934 
Y15-64,THS_PER,T,EMP_LFS,DE,2008 ,37902 
Y15-64,THS_PER,T,EMP_LFS,DK,2008 ,2752 b
Y15-64,THS_PER,T,EMP_LFS,EA19,2008 ,144419 
Y15-64,THS_PER,T,EMP_LFS,EE,2008 ,632 
Y15-64,THS_PER,T,EMP_LFS,EL,2008 ,4523 
Y15-64,THS_PER,T,EMP_LFS,ES,2008 ,20316 
Y15-64,THS_PER,T,EMP_LFS,EU15,2008 ,173526 
Y15-64,THS_PER,T,EMP_LFS,EU27_2020,2008 ,189887 
Y15-64,THS_PER,T,EMP_LFS,EU28,2008 ,218714 
Y15-64,THS_PER,T,EMP_LFS,FI,2008 ,2497 
Y15-64,THS_PER,T,EMP_LFS,FR,2008 ,26331 e
Y15-64,THS_PER,T,EMP_LFS,FX,2008 ,25792 
Y15-64,THS_PER,T,EMP_LFS,HR,2008 ,1725 
Y15-64,THS_PER,T,EMP_LFS,HU,2008 ,3818 
Y15-64,THS_PER,T,EMP_LFS,IE,2008 ,2152 
Y15-64,THS_PER,T,EMP_LFS,IS,2008 ,171 
Y15-64,THS_PER,T,EMP_LFS,IT,2008 ,22699 
Y15-64,THS_PER,T,EMP_LFS,LT,2008 ,1397 
Y15-64,THS_PER,T,EMP_LFS,LU,2008 ,202 
Y15-64,THS_PER,T,EMP_LFS,LV,2008 ,1009 
Y15-64,THS_PER,T,EMP_LFS,ME,2008 ,: 
Y15-64,THS_PER,T,EMP_LFS,MK,2008 ,602 
Y15-64,THS_PER,T,EMP_LFS,MT,2008 ,158 
Y15-64,THS_PER,T,EMP_LFS,NL,2008 ,8241 
Y15-64,THS_PER,T,EMP_LFS,NO,2008 ,2457 
Y15-64,THS_PER,T,EMP_LFS,PL,2008 ,15557 
Y15-64,THS_PER,T,EMP_LFS,PT,2008 ,4786 
Y15-64,THS_PER,T,EMP_LFS,RO,2008 ,8882 
Y15-64,THS_PER,T,EMP_LFS,RS,2008 ,: 
Y15-64,THS_PER,T,EMP_LFS,SE,2008 ,4494 
Y15-64,THS_PER,T,EMP_LFS,SI,2008 ,975 
Y15-64,THS_PER,T,EMP_LFS,SK,2008 ,2423 
Y15-64,THS_PER,T,EMP_LFS,TR,2008 ,20633 
Y15-64,THS_PER,T,EMP_LFS,UK,2008 ,28827 b
Y20-64,PC_POP,F,ACT,AT,2008 ,70.4 
Y20-64,PC_POP,F,ACT,BE,2008 ,66.2 
Y20-64,PC_POP,F,ACT,BG,2008 ,69.3 
Y20-64,PC_POP,F,ACT,CH,2008 ,: 
Y20-64,PC_POP,F,ACT,CY,2008 ,71.2 
Y20-64,PC_POP,F,ACT,CZ,2008 ,66.1 
Y20-64,PC_POP,F,ACT,DE,2008 ,73.4 
Y20-64,PC_POP,F,ACT,DK,2008 ,76.9 b
Y20-64,PC_POP,F,ACT,EA19,2008 ,67.7 
Y20-64,PC_POP,F,ACT,EE,2008 ,76.6 
Y20-64,PC_POP,F,ACT,EL,2008 ,59.4 
Y20-64,PC_POP,F,ACT,ES,2008 ,67.0 
Y20-64,PC_POP,F,ACT,EU15,2008 ,68.7 
Y20-64,PC_POP,F,ACT,EU27_2020,2008 ,67.0 
Y20-64,PC_POP,F,ACT,EU28,2008 ,67.6 
Y20-64,PC_POP,F,ACT,FI,2008 ,77.7 
Y20-64,PC_POP,F,ACT,FR,2008 ,70.2 e
Y20-64,PC_POP,F,ACT,FX,2008 ,70.5 
Y20-64,PC_POP,F,ACT,HR,2008 ,63.4 
Y20-64,PC_POP,F,ACT,HU,2008 ,59.5 
Y20-64,PC_POP,F,ACT,IE,2008 ,69.0 
Y20-64,PC_POP,F,ACT,IS,2008 ,81.9 
Y20-64,PC_POP,F,ACT,IT,2008 ,55.1 
Y20-64,PC_POP,F,ACT,LT,2008 ,72.7 
Y20-64,PC_POP,F,ACT,LU,2008 ,63.8 
Y20-64,PC_POP,F,ACT,LV,2008 ,77.3 
Y20-64,PC_POP,F,ACT,ME,2008 ,: 
Y20-64,PC_POP,F,ACT,MK,2008 ,54.9 
Y20-64,PC_POP,F,ACT,MT,2008 ,41.7 
Y20-64,PC_POP,F,ACT,NL,2008 ,72.2 
Y20-64,PC_POP,F,ACT,NO,2008 ,80.1 
Y20-64,PC_POP,F,ACT,PL,2008 ,62.2 
Y20-64,PC_POP,F,ACT,PT,2008 ,73.7 
Y20-64,PC_POP,F,ACT,RO,2008 ,60.0 
Y20-64,PC_POP,F,ACT,RS,2008 ,: 
Y20-64,PC_POP,F,ACT,SE,2008 ,81.5 
Y20-64,PC_POP,F,ACT,SI,2008 ,71.9 
